"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT08"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-09","6.26","0.00",,"45","34",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-10","5.82","0.12",,"39","29","    1","    1",,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-11","2.46","0.00",,"39","22",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-12","2.91","0.00",,"41","23",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-13","1.79","0.00",,"48","26",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-14","2.68","0.00",,"54","28",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-15","2.01","0.00",,"54","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-16","2.24","0.00",,"55","29",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-17","5.14","0.00",,"61","33",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-18","4.92","0.00",,"50","33",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-19","2.24","0.00",,"50","29",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-20","5.82","0.00",,"47","40",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-21","6.71","0.00",,"49","34",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-22","5.82","0.00",,"48","30",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-23","5.82","0.00",,"51","29",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-24","10.07","0.00",,"45","28",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-25","3.36","0.00",,"48","25",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-26","9.40","0.00",,"49","33",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-27","2.24","0.00",,"46","25",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-02-28","2.91","0.00",,"52","26",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-01","2.24","0.00",,"63","32",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-02","2.24","0.00",,"63","36",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-03","3.36","0.00",,"68","44",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-04","7.16","0.00",,"64","43",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-05","2.01","0.00",,"58","34",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-06","3.13","0.00",,"69","37",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-07","5.59","0.00",,"69","44",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-08","7.61","0.68",,"57","34","    1",,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-09","3.36","0.19",,"46","33","    1","    1",,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-10","4.47","0.00",,"54","39","    1",,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-11","2.91","0.00",,"60","35",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-12","3.36","0.00",,"64","39",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-13","2.91","0.00",,"68","41",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-14","2.46","0.00",,"73","44",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-15","2.91","0.00",,"77","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-16","4.03","0.00",,"72","53",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-17","7.61","0.00",,"71","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-18","4.47","0.00",,"68","45",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-19","4.47","0.00",,"63","49",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-20","4.03","0.00",,"69","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-21","5.82","0.00",,"70","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-22","8.28","0.00",,"67","44",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-23","8.05","0.00",,"49","34",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-24","4.70","0.00",,"58","33",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-25","5.82","0.00",,"59","36",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-26","2.24","0.00",,"65","42",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-27","4.92","0.00",,"73","42",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-28","4.92","0.00",,"73","46",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-29","2.91","0.00",,"77","50",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-30","3.13","0.00",,"75","51",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-03-31","4.03","0.00",,"76","51",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-01","7.83","0.00",,"73","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-02","3.13","0.00",,"65","45",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-03","3.36","0.00",,"72","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-04","4.25","0.00",,"77","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-05","6.26","0.00",,"79","59",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-06","4.70","0.00",,"79","56",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-07","6.04","0.00",,"77","51",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-08","10.29","0.16",,"65","42","    1",,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-09","9.62","0.04",,"55","42",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-10","5.14","0.00",,"57","36",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-11","2.01","0.00",,"66","44",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-12","4.25","0.00",,"71","42",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-13","6.71","0.00",,"77","45",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-14","8.95","0.00",,"77","56",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-15","10.51","0.00",,"77","56",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-16","13.20","0.00",,"63","45",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-17","8.05","0.00",,"54","40",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-18","5.59","0.00",,"57","37",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-19","4.03","0.00",,"67","37",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-20","7.61","0.00",,"72","50",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-21","6.04","0.00",,"80","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-22","7.38","0.00",,"83","54",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-23","6.71","0.00",,"64","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-24","4.92","0.00",,"70","44",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-25","4.25","0.00",,"73","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-26","3.80","0.00",,"80","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-27","2.46","0.00",,"80","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-28","2.24","0.00",,"85","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-29","6.26","0.00",,"90","58",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-04-30","8.28","0.00",,"89","65",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-01","11.86","0.00",,"73","53",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-02","8.50","0.00",,"65","47",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-03","2.91","0.00",,"75","44",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-04","3.80","0.00",,"84","50",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-05","6.93","0.00",,"75","60",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-06","5.82","0.00",,"73","55",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-07","8.50","0.24",,"69","46","    1",,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-08","3.80","0.00",,"69","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-09","3.36","0.00",,"67","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-10","4.03","0.00",,"79","50",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-11","3.36","0.00",,"82","55",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-12","3.58","0.00",,"87","57",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-13","3.13","0.00",,"91","60",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-14","4.25","0.00",,"95","63",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-15","7.16","0.00",,"89","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-16","5.37","0.00",,"90","62",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-17","9.40","0.00",,"80","65",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-18","5.14","0.00",,"78","58",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-19","7.16","0.00",,"76","55",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-20","5.82","0.00",,"77","54",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-21","3.58","0.00",,"84","54",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-22","9.62","0.00",,"91","60",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-23","11.63","0.00",,"89","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-24","6.26","0.00",,"87","61",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-25","6.71","0.00",,"90","61",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-26","5.82","0.00",,"88","61",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-27","4.70","0.00",,"87","62",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-28","6.71","0.00",,"85","63",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-29","6.71","0.00",,"83","57",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-30","6.93","0.00",,"89","59",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-05-31","5.82","0.00",,"89","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-01","4.92","0.00",,"84","57",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-02","4.47","0.00",,"96","60",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-03","3.80","0.00",,"96","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-04","3.80","0.00",,"97","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-05","5.14","0.00",,"97","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-06","4.03","0.00",,"98","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-07","3.80","0.00",,"100","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-08","6.04","0.00",,"104","70",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-09","3.36","0.00",,"104","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-10","7.16","0.00",,"100","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-11","5.82","0.00",,"98","71",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-12","5.14","0.00",,"98","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-13","8.50","0.00",,"99","77",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-14","5.14","0.00",,"97","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-15","4.25","0.00",,"97","70",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-16","6.26","0.00",,"97","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-17","3.36","0.00",,"97","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-18","5.59","0.00",,"98","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-19","7.83","0.00",,"96","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-20","6.71","0.00",,"96","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-21","6.71","0.00",,"95","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-22","5.37","0.00",,"96","70",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-23","6.93","0.00",,"95","67",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-24","8.50","0.00",,"91","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-25","5.37","0.00",,"96","70",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-26","3.80","0.00",,"101","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-27","3.36","0.00",,"105","75",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-28","4.03","0.00",,"109","78",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-29","4.25","0.00",,"108","82",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-06-30","5.59","0.00",,"106","77",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-01","4.25","0.00",,"105","77",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-02","5.82","0.00",,"103","79",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-03","5.37","0.00",,"106","79",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-04","5.37","0.00",,"105","80",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-05","4.70","0.01",,"100","77",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-06","5.59","0.00",,"94","74",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-07","4.92","0.04",,"97","71",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-08","3.80","0.00",,"100","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-09","4.92","0.00",,"104","76",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-10","4.92","0.00",,"107","75",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-11","7.16","0.02",,"94","74",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-12","3.80","0.28",,"92","69",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-13","5.59","0.00",,"94","73",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-14","4.47","0.00",,"99","76",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-15","5.82","0.05",,"97","72",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-16","2.68","0.00",,"93","72",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-17","4.92","0.01",,"97","72",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-18","6.04","0.00",,"97","75",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-19","4.70","0.00",,"99","75",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-20","6.26","0.00",,"100","76",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-21","6.49","0.00",,"99","78",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-22","6.04","0.00",,"93","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-23","5.59","0.00",,"94","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-24","3.36","0.04",,"99","76",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-25","2.91","0.00",,"101","74",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-26","6.26","0.00",,"102","76",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-27","4.47","0.23",,"89","69",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-28","3.13","0.63",,"82","68",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-29","4.70","0.00",,"90","65",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-30","3.80","0.00",,"97","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-07-31","3.80","0.00",,"100","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-01","6.93","0.01",,"93","78",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-02","6.71","0.38",,"95","72",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-03","5.14","0.00",,"94","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-04","4.25","0.00",,"96","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-05","3.80","0.00",,"96","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-06","6.49","0.00",,"87","73",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-07","4.25","0.36",,"79","62","    1",,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-08","3.58","0.00",,"93","64",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-09","3.80","0.00",,"93","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-10","7.16","0.11",,"87","66",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-11","6.93","0.00",,"92","68",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-12","4.25","0.00",,"95","66",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-13","3.80","0.00",,"96","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-14","4.70","0.00",,"98","70",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-15","4.25","0.00",,"97","70",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-16","3.80","0.00",,"99","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-17","7.61","0.62",,"90","72",,,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-18","2.46","0.00",,"93","68",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-19","4.03","0.00",,"98","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-20","4.47","0.02",,"98","76",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-21","5.37","0.00",,"93","76",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-22","2.46","0.00",,"92","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-23","6.49","0.00",,"89","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-24","5.59","0.00",,"89","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-25","1.12","0.50",,"71","64","    1",,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-26","1.79","0.15",,"78","65","    1",,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-27","4.25","0.48",,"81","63","    1",,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-28","2.01","0.00",,"90","65",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-29","2.91","0.00",,"94","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-30","3.36","0.20",,"91","71","    1",,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-08-31","2.01","0.04",,"83","70",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-01","3.36","0.03",,"88","70",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-02","3.58","0.00",,"94","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-03","4.03","0.00",,"95","72",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-04","3.80","0.00",,"97","76",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-05","5.14","0.00",,"96","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-06","3.36","0.00",,"96","71",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-07","4.25","0.07",,"95","70",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-08","3.36","0.50",,"75","65","    1",,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-09","1.79","0.07",,"73","64","    1",,"    1","    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-10","3.36","0.54",,"79","62","    1","    1","    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-11","3.80","0.27",,"77","60","    1",,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-12","2.24","0.00",,"80","58",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-13","2.24","0.00",,"84","61",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-14","3.80","0.00",,"86","64",,,"    1",
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-15","2.24","0.00",,"84","62",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-16","2.91","0.00",,"87","64",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-17","4.92","0.00",,"91","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-18","6.04","0.00",,"91","69",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-19","3.80","0.00",,"85","62",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-20","4.25","0.00",,"88","60",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-21","7.38","0.00",,"89","63",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-22","11.41","0.00",,"78","58",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-23","4.03","0.00",,"78","53",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-24","3.58","0.00",,"84","54",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-25","11.41","0.00",,"85","62",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-26","12.75","0.00",,"79","58",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-27","6.49","0.00",,"68","50",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-28","2.68","0.00",,"70","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-29","2.68","0.00",,"77","48",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-09-30","3.36","0.00",,"83","52",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-01","2.68","0.00",,"83","53",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-02","3.80","0.00",,"82","55",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-03","10.07","0.00",,"82","51",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-04","5.59","0.00",,"63","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-05","2.46","0.00",,"64","42",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-06","2.01","0.00",,"70","43",,,,"    1"
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-07","1.79","0.00",,"73","46",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-08","3.58","0.00",,"79","49",,,,
"USW00003162","PAGE MUNICIPAL AIRPORT, AZ US","2013-10-09","10.51","0.01",,"75","56",,,,
